6.676057586975354,4.068654143884753,8.370899881488377,13.56139379345527,7.306832156068865,1.625657444967617,0.4945907903639235,4.383838444313804,0.7145684992073172,16.20597114108195,6.141533548842697,18.33600098580959,1.123299566299989,3.610199179635459,4.800015611273812,0.08107391134182956,1.640925225709452,5.470233368982098,8.138875443321615,2.548279308049554,2.089979968246741,3.35790199443602,1.061265650631989,2.183730454296058,5.796588637725003,13.93494607291341,0.5912305454843279
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.6433350890374,22.21876483770324,16.16729869687359,20.81987823419449,8.399697534999321,7.625541574966799,10.76667096348258,4.543583098949956,6.934546889920663,14.11087171307916,NaN,NaN,NaN,NaN,20.23160429563479,29.98145071041565,6.035074907837418
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.69975243122368,20.65964325370128,13.31842823294337,11.34174537955032,12.05123813857989,14.19609532484913,9.841669274517496,11.98014525167564,12.77815427523307,11.58461106496527,NaN,NaN,NaN,NaN,11.03088863516093,12.98353340283215,8.955071188566885
6.961472712300221,2.949491251403073,6.994818925664645,9.780570754756965,0.771237394619295,1.724104439299983,3.345765917567579,4.937151556104252,1.14585202790861,16.26248232819089,10.2759172718511,10.06412955097886,8.075299669005281,8.189515621100693,2.541928334922885,1.023948335283341,3.272392468510532,0.5275381010866644,1.84165023627205,8.3594589056916,2.7112685107901,2.049258466320541,1.644271860336193,1.447646875232993,7.744221453998418,18.08790193706129,0.351060092947785
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.134672224615489,17.51369503989986,0.2823815924218922,1.315393014085533,4.757900602191736,2.214177927726916,1.633196302782456,6.36785472573749,8.987337634408616,0.01808544202394409,NaN,NaN,NaN,NaN,1.182719143747474,7.460259497265826,6.221077905491696
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,11.51235481507974,18.59272757983148,2.990751656772527,4.782637657940443,12.10256965407343,16.62613390956095,10.08393213559476,24.71798032503841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.742977160317995,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.443533273620801,14.39538611176846,9.19020200669077,11.44026526706763,2.849179362562749,2.194324596690254,4.709277258760733,0.2665739375642677,1.605975221170702,4.436642724738232,NaN,NaN,NaN,NaN,9.910916712026504,15.31055161383743,0.4245341569620635
29.94228509475243,40.26021623602713,43.20792752028807,35.28788948270646,49.43173975060968,47.01401496594719,40.96640999888405,37.98298976399062,45.43459937330699,40.45101275834795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.23765080810379,44.65553636538093,29.07499421906636,37.12613870603098,NaN,NaN,NaN
2.847017750116594,3.722223353204306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.14729160347183,NaN,NaN,0.1787189415775267,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.827400051168083,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.438955058600955,NaN,NaN,NaN,NaN
14.4073262976023,6.527714998583735,4.035026718371222,10.33149517797534,1.235333048582014,1.975662740753404,5.919728153452207,7.515829850201309,4.459916116021879,15.99910500413613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.918597685976749,6.154313378900726,8.700705287221822,9.153267622714695,NaN,NaN,NaN
