x-axis,1
second,Volt
-100.000E-06,-40.100502E-03
-99.900E-06,-20.000000E-03
-99.800E-06,+100.503E-06
-99.700E-06,+40.301507E-03
-99.600E-06,+60.402010E-03
-99.500E-06,+100.603014E-03
-99.400E-06,+120.703517E-03
-99.300E-06,+159.648240E-03
-99.200E-06,+181.005023E-03
-99.100E-06,+221.206028E-03
-99.000E-06,+221.206028E-03
-98.900E-06,+261.407033E-03
-98.800E-06,+301.608037E-03
-98.700E-06,+301.608037E-03
-98.600E-06,+360.653263E-03
-98.500E-06,+361.909544E-03
-98.400E-06,+382.010046E-03
-98.300E-06,+422.211051E-03
-98.200E-06,+461.155774E-03
-98.100E-06,+442.311553E-03
-98.000E-06,+482.512558E-03
-97.900E-06,+502.613060E-03
-97.800E-06,+541.557783E-03
-97.700E-06,+562.914567E-03
-97.600E-06,+581.758788E-03
-97.500E-06,+583.015069E-03
-97.400E-06,+642.060295E-03
-97.300E-06,+643.316576E-03
-97.200E-06,+663.417079E-03
-97.100E-06,+682.261299E-03
-97.000E-06,+722.462304E-03
-96.900E-06,+723.718585E-03
-96.800E-06,+723.718585E-03
-96.700E-06,+762.663309E-03
-96.600E-06,+782.763811E-03
-96.500E-06,+784.020092E-03
-96.400E-06,+784.020092E-03
-96.300E-06,+804.120595E-03
-96.200E-06,+824.221097E-03
-96.100E-06,+843.065318E-03
-96.000E-06,+844.321599E-03
-95.900E-06,+844.321599E-03
-95.800E-06,+844.321599E-03
-95.700E-06,+883.266322E-03
-95.600E-06,+863.165820E-03
-95.500E-06,+884.522604E-03
-95.400E-06,+884.522604E-03
-95.300E-06,+904.623106E-03
-95.200E-06,+904.623106E-03
-95.100E-06,+884.522604E-03
-95.000E-06,+903.366825E-03
-94.900E-06,+884.522604E-03
-94.800E-06,+904.623106E-03
-94.700E-06,+904.623106E-03
-94.600E-06,+904.623106E-03
-94.500E-06,+903.366825E-03
-94.400E-06,+903.366825E-03
-94.300E-06,+883.266322E-03
-94.200E-06,+884.522604E-03
-94.100E-06,+883.266322E-03
-94.000E-06,+864.422102E-03
-93.900E-06,+863.165820E-03
-93.800E-06,+843.065318E-03
-93.700E-06,+843.065318E-03
-93.600E-06,+824.221097E-03
-93.500E-06,+784.020092E-03
-93.400E-06,+802.864313E-03
-93.300E-06,+763.919590E-03
-93.200E-06,+782.763811E-03
-93.100E-06,+743.819088E-03
-93.000E-06,+723.718585E-03
-92.900E-06,+703.618083E-03
-92.800E-06,+703.618083E-03
-92.700E-06,+682.261299E-03
-92.600E-06,+643.316576E-03
-92.500E-06,+623.216074E-03
-92.400E-06,+603.115572E-03
-92.300E-06,+583.015069E-03
-92.200E-06,+562.914567E-03
-92.100E-06,+562.914567E-03
-92.000E-06,+541.557783E-03
-91.900E-06,+502.613060E-03
-91.800E-06,+482.512558E-03
-91.700E-06,+442.311553E-03
-91.600E-06,+442.311553E-03
-91.500E-06,+422.211051E-03
-91.400E-06,+382.010046E-03
-91.300E-06,+361.909544E-03
-91.200E-06,+321.708540E-03
-91.100E-06,+301.608037E-03
-91.000E-06,+281.507535E-03
-90.900E-06,+241.306530E-03
-90.800E-06,+221.206028E-03
-90.700E-06,+181.005023E-03
-90.600E-06,+160.904521E-03
-90.500E-06,+140.804019E-03
-90.400E-06,+120.703517E-03
-90.300E-06,+80.502512E-03
-90.200E-06,+79.246231E-03
-90.100E-06,+59.145728E-03
-90.000E-06,-20.000000E-03
-89.900E-06,+100.503E-06
-89.800E-06,-58.944723E-03
-89.700E-06,-60.201004E-03
-89.600E-06,-100.402009E-03
-89.500E-06,-120.502511E-03
-89.400E-06,-140.603013E-03
-89.300E-06,-179.547737E-03
-89.200E-06,-180.804018E-03
-89.100E-06,-221.005023E-03
-89.000E-06,-259.949746E-03
-88.900E-06,-281.306529E-03
-88.800E-06,-320.251253E-03
-88.700E-06,-321.507534E-03
-88.600E-06,-361.708539E-03
-88.500E-06,-401.909543E-03
-88.400E-06,-422.010045E-03
-88.300E-06,-422.010045E-03
-88.200E-06,-462.211050E-03
-88.100E-06,-482.311552E-03
-88.000E-06,-502.412055E-03
-87.900E-06,-542.613059E-03
-87.800E-06,-562.713562E-03
-87.700E-06,-582.814064E-03
-87.600E-06,-602.914566E-03
-87.500E-06,-623.015068E-03
-87.400E-06,-643.115571E-03
-87.300E-06,-683.316575E-03
-87.200E-06,-702.160796E-03
-87.100E-06,-703.417078E-03
-87.000E-06,-723.517580E-03
-86.900E-06,-743.618082E-03
-86.800E-06,-762.462303E-03
-86.700E-06,-783.819087E-03
-86.600E-06,-802.663308E-03
-86.500E-06,-822.763810E-03
-86.400E-06,-824.020091E-03
-86.300E-06,-844.120594E-03
-86.200E-06,-864.221096E-03
-86.100E-06,-864.221096E-03
-86.000E-06,-884.321598E-03
-85.900E-06,-884.321598E-03
-85.800E-06,-903.165819E-03
-85.700E-06,-904.422101E-03
-85.600E-06,-923.266322E-03
-85.500E-06,-924.522603E-03
-85.400E-06,-943.366824E-03
-85.300E-06,-924.522603E-03
-85.200E-06,-943.366824E-03
-85.100E-06,-944.623105E-03
-85.000E-06,-944.623105E-03
-84.900E-06,-924.522603E-03
-84.800E-06,-943.366824E-03
-84.700E-06,-924.522603E-03
-84.600E-06,-943.366824E-03
-84.500E-06,-924.522603E-03
-84.400E-06,-943.366824E-03
-84.300E-06,-924.522603E-03
-84.200E-06,-923.266322E-03
-84.100E-06,-904.422101E-03
-84.000E-06,-904.422101E-03
-83.900E-06,-884.321598E-03
-83.800E-06,-884.321598E-03
-83.700E-06,-884.321598E-03
-83.600E-06,-862.964815E-03
-83.500E-06,-842.864312E-03
-83.400E-06,-824.020091E-03
-83.300E-06,-803.919589E-03
-83.200E-06,-803.919589E-03
-83.100E-06,-783.819087E-03
-83.000E-06,-763.718585E-03
-82.900E-06,-743.618082E-03
-82.800E-06,-743.618082E-03
-82.700E-06,-722.261299E-03
-82.600E-06,-722.261299E-03
-82.500E-06,-663.216073E-03
-82.400E-06,-643.115571E-03
-82.300E-06,-641.859289E-03
-82.200E-06,-621.758787E-03
-82.100E-06,-582.814064E-03
-82.000E-06,-562.713562E-03
-81.900E-06,-522.512557E-03
-81.800E-06,-521.256276E-03
-81.700E-06,-482.311552E-03
-81.600E-06,-462.211050E-03
-81.500E-06,-442.110548E-03
-81.400E-06,-401.909543E-03
-81.300E-06,-381.809041E-03
-81.200E-06,-380.552760E-03
-81.100E-06,-341.608036E-03
-81.000E-06,-301.407032E-03
